1.053583009704708973e+00,1.041511975021895964e+00
9.258955594356372831e-01,9.247113535115477623e-01
9.176710476171954234e-01,9.085909278309112214e-01
8.855174631147623154e-01,8.676179328672397606e-01
8.513124277992226707e-01,8.375992087798272978e-01
8.347247168282936336e-01,8.319969345075208800e-01
8.211583888183325852e-01,8.294560390131567873e-01
7.935786141835835528e-01,8.108474279212700697e-01
7.657897735056446997e-01,7.753525188538087365e-01
7.408888057188838250e-01,7.653130297064035803e-01
7.254461802638482171e-01,7.484856378755487816e-01
7.023563080635555345e-01,7.439885192293289595e-01
7.049388867706410933e-01,7.448890217924031276e-01
6.879944777966940928e-01,7.290218964242112243e-01
6.694513546049533081e-01,7.275722272303531968e-01
6.374964039256415527e-01,6.873930843285328551e-01
6.413942603592461822e-01,6.900216300172566930e-01
6.192639240778180509e-01,6.690028549968700666e-01
6.308239831815691812e-01,6.791386908878835893e-01
6.268793679765795046e-01,6.798043227132594124e-01
6.140435446667393826e-01,6.543095920151490441e-01
5.922547813808825001e-01,6.691278374224016723e-01
6.112197401114565221e-01,6.700541895424618755e-01
6.186461381526369152e-01,6.769805623259368410e-01
6.103600261361011858e-01,6.346289394221077407e-01
5.620418209391951914e-01,6.107548709255339325e-01
5.583607546365101371e-01,6.022517821458599485e-01
5.570158436160370652e-01,6.036561283841037628e-01
5.602781992932969191e-01,6.119285330432215897e-01
5.386459404073352664e-01,5.995496881897444119e-01
5.307958354359446629e-01,5.793923851736225705e-01
5.243218407191991837e-01,5.929842581572462024e-01
5.140817894236673347e-01,5.681221883932706662e-01
4.915491308384158375e-01,5.736272122589801681e-01
5.008966151997070737e-01,5.590826204088993334e-01
4.864365531042453838e-01,5.542390965118249024e-01
4.669237934368662968e-01,5.361667673562025005e-01
4.576496693691824436e-01,5.392871334962298091e-01
4.514469287509997319e-01,5.365916534877253063e-01
4.763527277688197614e-01,5.795474332030773335e-01
5.195310038729655799e-01,6.158590359482951637e-01
4.898931786102713182e-01,5.668223424832901092e-01
4.840511462246631647e-01,5.698882715938846655e-01
4.655326997979971071e-01,5.509323591644919027e-01
4.435945927406400036e-01,5.355715662840330182e-01
4.298760943144724900e-01,5.337055296880954813e-01
4.219874200394767016e-01,5.257389682095754413e-01
4.162073810813897712e-01,5.208258907188949571e-01
4.531332933281921327e-01,5.499401462877756552e-01
4.218014273927516711e-01,5.344002946901534878e-01
4.234742945356422261e-01,5.376105756513217537e-01
4.436002038166765860e-01,5.593022224186975366e-01
4.042162666946806371e-01,5.275133814464352255e-01
4.572812924332502194e-01,5.689677007941311704e-01
5.167161147416777789e-01,6.286733202333060211e-01
4.310230413379880221e-01,5.455815220888871053e-01
4.036192965945946676e-01,5.291671120338160561e-01
4.213116357370391696e-01,5.225203164826571767e-01
3.735294523386114562e-01,5.129310596047174098e-01
