2.817738144914706311e+00,2.785816901721059669e+00
1.365199966675008536e+00,1.310607200069008327e+00
1.043154626540743868e+00,1.001390853755660393e+00
9.628905105986984569e-01,9.481970541253934570e-01
9.263142696008924704e-01,9.206934177473399261e-01
9.144731887770637391e-01,9.123128341020310117e-01
9.022484682696789715e-01,9.014378764106830699e-01
8.871223350203860658e-01,8.931041387629047312e-01
8.736567350859936187e-01,8.814349127748924984e-01
8.649257121205086163e-01,8.723146374861501240e-01
8.497494094037444379e-01,8.645013859010746149e-01
8.397313948264875094e-01,8.440654626245654990e-01
8.265420383982780006e-01,8.271773615910046340e-01
8.132466064581916898e-01,8.094819583457198986e-01
8.127927772526819528e-01,8.136759691167938513e-01
8.052568188435248464e-01,8.014162729958552722e-01
7.799178688449861507e-01,7.700435229924096348e-01
7.689280308776347272e-01,7.704937646456857525e-01
7.594450790018619779e-01,7.542066875182098507e-01
7.527773320467007201e-01,7.553502577700048626e-01
7.363702629782414855e-01,7.512868145989068935e-01
7.259156258551358043e-01,7.303794251090789391e-01
7.289457785147647195e-01,7.469252372063632794e-01
7.086888503974286824e-01,7.162549756786755761e-01
6.943355417445384870e-01,7.073687537481311294e-01
6.817950666055053732e-01,6.968783592527749704e-01
6.692948728995862240e-01,6.893098645739060837e-01
6.621294397106080032e-01,6.909690340518122031e-01
6.569798204091780169e-01,6.845647713854938754e-01
6.386307113178576467e-01,6.722905249908034397e-01
6.288912273868132452e-01,6.770328699052710064e-01
6.191618919002800370e-01,6.736086350795386091e-01
6.166888704469579707e-01,6.694207031212970893e-01
6.029057965262762941e-01,6.617686964234920088e-01
6.007273275527602596e-01,6.586994104997734301e-01
5.994001254140617352e-01,6.506898647245065170e-01
5.965433297884062958e-01,6.569391880619033230e-01
6.005442709151042058e-01,6.664036642511582675e-01
5.986154116461223085e-01,6.712486117871091507e-01
5.944035120458086574e-01,6.741233441686342864e-01
6.114235283175393221e-01,6.779692727659396567e-01
5.884359697233887410e-01,6.744901906276682402e-01
6.132160625620856065e-01,6.858800674950272791e-01
5.742364977540006521e-01,6.474824598785805518e-01
5.896516379359846294e-01,6.641857818729688390e-01
5.646894922431946462e-01,6.416952687244146247e-01
5.769619299308230698e-01,6.537831609503866881e-01
5.663020667881394354e-01,6.479591969994304979e-01
5.499738702965250026e-01,6.287087282045843439e-01
5.459060460608151644e-01,6.305238858516823974e-01
5.391498272759325250e-01,6.210722522192404504e-01
5.363929322467763106e-01,6.312018705619100167e-01
5.379886570624420328e-01,6.226630191401456571e-01
5.289417125867286185e-01,6.220867390038662403e-01
5.299840716722723499e-01,6.254772332834764859e-01
5.207078733385768210e-01,6.069259388523714494e-01
5.150330392043106498e-01,6.105560535898889585e-01
5.096105121432369378e-01,5.997570532750099437e-01
5.088211512377436296e-01,6.064283016089913048e-01
5.114672027437286994e-01,6.083001429364143231e-01
5.090230470816270447e-01,6.030031242187063878e-01
5.002502828602052309e-01,5.957473073447857592e-01
4.968899462286269220e-01,5.955209936710508245e-01
4.946650526383338242e-01,5.950276329761204908e-01
4.992316722845540067e-01,5.869493583145122262e-01
5.023640378618354774e-01,5.914697539283839678e-01
4.980615044217099885e-01,5.966964996076773442e-01
4.928732180214959735e-01,5.851813205407567775e-01
4.886957055747741530e-01,5.865517440543180916e-01
4.841627262799673703e-01,5.868968092295523409e-01
4.780867700820552457e-01,5.777883971108773720e-01
4.835169085701055969e-01,5.946162695715896396e-01
4.785479844417292461e-01,5.871717126586952773e-01
4.737667441302105265e-01,5.868190263624153413e-01
4.879343444679536401e-01,5.947354036403443844e-01
4.689043874378931442e-01,5.736355539326450925e-01
4.915441752342024628e-01,5.925533770124756794e-01
4.766491951099814384e-01,5.824496821248098533e-01
4.678190734708193577e-01,5.766221417550680961e-01
4.767851458596307213e-01,5.847973708854400376e-01
4.741372623711074819e-01,5.786467259188651235e-01
4.712048191692829735e-01,5.715174346589878551e-01
4.850129931300403707e-01,5.910975722721044656e-01
4.665739387522397918e-01,5.782611414421828799e-01
4.701738112067348485e-01,5.835469452684348690e-01
4.939281488252668106e-01,6.002822554347966300e-01
4.761351024524052011e-01,6.009871059943261429e-01
5.017998390606074333e-01,6.140553184966948130e-01
4.861779796905533746e-01,5.859574476256748099e-01
4.880679768904590543e-01,5.970777884028816151e-01
4.767945560884376821e-01,5.829715484962809668e-01
5.116053241749310976e-01,6.021947905958452418e-01
5.293549401213318850e-01,6.191811369411894805e-01
5.143635588552236682e-01,6.239795830482763872e-01
4.999154567782406189e-01,6.079133423443813244e-01
5.654975833833195686e-01,6.503468969419162748e-01
5.747378824588987856e-01,6.686013089612806715e-01
4.896145230591729680e-01,5.970807970569340650e-01
5.715694720747366286e-01,6.813565747454767285e-01
5.355437620608842764e-01,6.542256982355184602e-01
5.612305298068994697e-01,6.657568693102677848e-01
5.145369938119227493e-01,6.447339847286015502e-01
5.200054015241217797e-01,6.355400402613838873e-01
5.367237531622488511e-01,6.437327007137315649e-01
5.229572836063979269e-01,6.300433759907220210e-01
4.933386889974478162e-01,6.143013129683729812e-01
4.839424407369905534e-01,6.002587514615128628e-01
4.927546918734547754e-01,6.118948520871634322e-01
4.541212097749979248e-01,5.925016277318750912e-01
4.652986833744516271e-01,5.959956582958874094e-01
4.513627960511374937e-01,5.875192874233264861e-01
4.448474099545294824e-01,5.810425709717680354e-01
4.415340339605821618e-01,5.997651614432396583e-01
4.537110678991962409e-01,5.731264339956425591e-01
4.819848334116373367e-01,6.297320501625260913e-01
4.869510739300119129e-01,6.252594194619620627e-01
5.215491215505856371e-01,6.543025499699062220e-01
5.063557661822206679e-01,6.363574044375687189e-01
5.058497155675175661e-01,6.393291433983812055e-01
5.153482122997113946e-01,6.687518044355070801e-01
4.739178899734737271e-01,6.313213117997191759e-01
4.649048501600462902e-01,6.232885991890669830e-01
4.402082511970267786e-01,5.966622419675358113e-01
4.124380093029672567e-01,5.891415968094219080e-01
4.296577041355811866e-01,5.853295336248260927e-01
4.669439057072384269e-01,5.872994138124572050e-01
4.799100353009068121e-01,6.100486952495083326e-01
5.013194135165577325e-01,6.070687141009992738e-01
5.074658910217798580e-01,6.266809731024232111e-01
4.585434746227579073e-01,6.044852515917897851e-01
4.158039940950649660e-01,5.667995215624218597e-01
4.061890948916149768e-01,5.680783745947560748e-01
4.329092543359168155e-01,5.958384301847934328e-01
4.563271453489105012e-01,6.186312480519401413e-01
4.448416570889845989e-01,6.143794173485416232e-01
4.120253978119985949e-01,5.898518000125458904e-01
4.094687457195186342e-01,5.944097118818721937e-01
3.890746960517183495e-01,5.649981965026085184e-01
3.899528786138601877e-01,5.833361654442920097e-01
3.940536110138522785e-01,5.735389177048948461e-01
4.446480859216439541e-01,6.004499598990220566e-01
4.693473059659770685e-01,6.123585175539193459e-01
4.518252257303528863e-01,6.200659317242180890e-01
4.140728267919593364e-01,5.706327280955127979e-01
3.848496072182889804e-01,5.648929127993114196e-01
3.715291701405608604e-01,5.781068884038803590e-01
3.813035818987439152e-01,5.744264444242180856e-01
4.067964616644967335e-01,5.963676233564099149e-01
4.215273000924112945e-01,6.115423655293410476e-01
4.167899369526116282e-01,5.991045250493964858e-01
3.974465722802882350e-01,5.955853285662477958e-01
3.957616910674653932e-01,6.021132628698004918e-01
4.177639089984476195e-01,6.133435317167570400e-01
3.729708752229673463e-01,5.792203580352599523e-01
3.636254258284515317e-01,5.726007929471281788e-01
3.687659506108100227e-01,5.741863587818868409e-01
3.876091191583944107e-01,5.822594828096153696e-01
3.971659609302987670e-01,5.800411914204014474e-01
4.354121376027325074e-01,6.010444061425725959e-01
4.376422416239524327e-01,5.991602196185932261e-01
4.304648442316161283e-01,5.964740246967871196e-01
4.433364425352876448e-01,6.266756593255886632e-01
3.914547570676821242e-01,5.647811494192072068e-01
3.942319441716261585e-01,6.058272512296105639e-01
3.913976545689414888e-01,6.117146380477374024e-01
3.612571466716389956e-01,5.806001382261289923e-01
3.560245741530013164e-01,5.853575934454178231e-01
3.636543273048907787e-01,5.786236543473787242e-01
3.758310377625133092e-01,5.974195533574553352e-01
3.763239906155207981e-01,6.056172968062006889e-01
3.685451088900549288e-01,5.944753168573506663e-01
3.773678445558406591e-01,6.010822489744714892e-01
3.753936841962034476e-01,6.015984169512619273e-01
3.553994889923030032e-01,5.861805427006443470e-01
3.376249319803040216e-01,5.819201975237074942e-01
3.395724614729680457e-01,5.737057498190614169e-01
3.361764798176251068e-01,5.680530018583263008e-01
3.678993570550427306e-01,5.694563667194965095e-01
3.489572562968931146e-01,5.745124750674862613e-01
3.874601444986449650e-01,5.913764545851625254e-01
4.194700087745933947e-01,6.149085553441031582e-01
