1.421133670406290239e+00,1.563683542832005724e+00
1.011076023451827233e+00,1.048352124377127881e+00
9.076858925494311059e-01,8.920925205453857920e-01
8.561717854231613023e-01,8.327703161513819730e-01
8.248142638303239682e-01,8.004955817635519555e-01
8.328874984836112105e-01,8.020269886435951179e-01
8.187762180448380223e-01,8.103256433183954055e-01
8.381023440771826483e-01,8.287841371535237256e-01
8.231847507100080730e-01,7.772593093398932895e-01
7.994199550120077991e-01,7.741173147291270373e-01
7.201631106562815798e-01,7.299661020006018575e-01
6.963612805447551013e-01,7.347226163857366599e-01
6.736527579239683927e-01,7.038320128598346548e-01
6.539389864706679489e-01,6.919111727025691883e-01
6.482297944333729189e-01,6.892249151886812308e-01
6.736356368281738449e-01,7.466955601954129440e-01
6.590842033457184890e-01,7.350635277205574969e-01
6.224980235365930037e-01,6.979805642477223682e-01
5.941867552768722582e-01,6.755486919223955278e-01
5.848542244734956652e-01,6.618491976936055066e-01
5.907256312334182580e-01,6.787201076175716219e-01
5.792126029671150755e-01,6.262866918011332773e-01
5.771896401080049976e-01,6.257556374933556098e-01
5.852556039063125937e-01,6.094849599366785053e-01
5.719493580870202987e-01,6.162847774100300713e-01
5.421268852763118096e-01,6.008106160457236111e-01
5.411373904998555417e-01,5.996225324932472622e-01
5.261520912197605870e-01,6.065145010039220130e-01
5.358254695004646129e-01,6.123497041021485066e-01
5.067742754292475782e-01,5.991515596231207219e-01
5.182608554444851912e-01,6.109458645086288664e-01
5.098692814027311337e-01,6.129025107895307301e-01
4.945348616179093826e-01,5.874400365293797055e-01
4.934732735825579364e-01,5.797467974462562346e-01
5.116055297313306660e-01,5.768720587623721308e-01
4.937818285468380530e-01,5.827167818853788983e-01
4.827242672543470836e-01,5.599022371175386148e-01
5.176832660457140189e-01,5.761086318286959829e-01
4.962587097724338592e-01,5.736832551438083572e-01
4.772481120096873086e-01,5.640967577941294886e-01
4.580424974895277446e-01,5.782130991689190536e-01
4.567356286876139704e-01,5.551300323383866475e-01
4.828389286416534532e-01,5.567129657922421648e-01
4.773085304009587193e-01,5.638983653697262621e-01
4.981968739719443429e-01,5.853648381236277176e-01
4.592142223951852786e-01,5.618625960752281490e-01
4.624339196762974336e-01,5.755592794247914590e-01
4.433489426739116723e-01,5.543764296995947749e-01
4.444442184443547217e-01,5.756303581729894647e-01
4.344448494344753664e-01,5.708313734247217885e-01
4.247676524257043007e-01,5.538401391377509864e-01
4.112287899073752695e-01,5.333687822518330401e-01
4.699666351249346952e-01,5.675856699876534739e-01
4.609437251738088825e-01,5.562972981845966114e-01
4.231963590748605841e-01,5.256993600854591442e-01
4.161538990400871496e-01,5.559921430937385667e-01
4.395952728668522380e-01,5.617165529856553707e-01
4.252793548320141781e-01,5.427636590015618712e-01
4.262745477059717847e-01,5.518967805148634609e-01
4.186600599419546542e-01,5.578129156574271885e-01
3.863956939982300387e-01,5.258455971775306548e-01
4.018670168923757502e-01,5.344692098854462170e-01
3.966973897294012175e-01,5.383520566097452775e-01
3.939701613644189249e-01,5.530400810617652763e-01
4.659000104716853885e-01,5.470735781198186043e-01
4.044889162050464004e-01,5.468997939716851997e-01
4.015083165195756365e-01,5.574360276369767497e-01
3.737814421292749434e-01,5.371635205146656489e-01
3.806272762052388403e-01,5.113864657018661886e-01
3.785001393822705062e-01,5.167614478826766389e-01
3.783734471081385831e-01,5.319152072833661649e-01
3.655300710459174485e-01,5.238671446128918552e-01
4.085605470077920964e-01,5.629827128455141549e-01
4.117573379586305093e-01,5.417652003667534633e-01
4.143756295724151939e-01,5.620843658149636823e-01
3.798767089332808489e-01,5.065557107833120742e-01
3.679872098242361056e-01,5.334915314797971098e-01
3.765996799024923236e-01,5.553908637423168315e-01
3.689764229960798003e-01,5.202631345481877334e-01
4.167651262277624058e-01,5.409361639631649066e-01
3.778641688296375256e-01,5.475551964782076064e-01
3.527316653409368619e-01,5.369991796472224355e-01
3.651820784487054272e-01,5.396720028960295679e-01
3.707010842691562669e-01,5.303215240064919067e-01
3.989776736546506442e-01,5.474744869851037032e-01
3.555974355571393519e-01,5.275597123776997188e-01
3.903238902697407919e-01,5.359972427971341213e-01
3.632618936550884858e-01,5.370205802558005725e-01
3.404786250208990395e-01,5.338026683014888141e-01
3.246750625733605955e-01,5.311745940559848833e-01
3.323670631543515497e-01,5.284109517110755494e-01
3.125860661782289829e-01,5.145016197939833447e-01
3.132789935309147067e-01,5.282313208885986988e-01
3.616953930891496083e-01,5.642348292667324072e-01
3.199382667673204561e-01,5.184535274519098680e-01
3.158287192891939821e-01,5.152678143656965748e-01
4.438133204071752491e-01,6.180846177080848713e-01
3.575399237637920113e-01,5.396936259174397454e-01
3.626312970071730590e-01,5.572312194147597264e-01
3.243683009636652015e-01,5.293773993781953902e-01
3.226810744131693443e-01,5.206630558347787874e-01
3.493176982957262866e-01,5.276340030489804489e-01
3.390864489648896529e-01,5.268345981304811687e-01
3.111229452009059981e-01,5.315043712633525930e-01
3.073113146645581883e-01,5.387676813976918222e-01
3.014481785283318338e-01,5.370789731627351182e-01
2.742119256520523241e-01,5.239576960386660431e-01
