,target_gene_symbol,target_id,affinity,SMILES
1110,CHRM1,13,5.8,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)Cc1cn3c(nc1C2)nc1c3cccc1
1111,CHRM1,13,5.5,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=Cc3c(C[C@]12C)cn1c(n3)nc2c1cccc2
1112,CHRM1,13,5.0,C=CC[N+]12CC[C@@]34[C@@H]2C[C@@H](C(=CCO)C1)C1=CN2c5ccccc5[C@]56[C@@H]2C(=CN([C@H]31)c1c4cccc1)[C@H]1C[C@@H]6[N+](CC1=CCO)(CC5)CC=C
1113,CHRM1,13,4.5,COc1cc2c(cc1OC)N1[C@@H]3[C@@]42CCN2[C@H]4C[C@@H]4[C@H]3[C@H](CC1=O)OCC=C4C2
1114,CHRM1,13,3.2,COc1cc2c(cc1OC)N1[C@@H]3[C@@]42CC[N@@+]2([C@H]4C[C@@H]4[C@H]3[C@H](CC1=O)OCC=C4C2)[O-]
1115,CHRM1,13,4.1,COc1cc2c(cc1OC)N1[C@@H]3[C@@]42CC[N+]2([C@H]4C[C@@H]4[C@H]3[C@H](CC1=O)OCC=C4C2)CCl
1116,CHRM1,13,5.1,CC[C@]12CCCN3[C@@H]2c2n(C(=O)C1)c1c(c2CC3)cccc1
1117,CHRM1,13,5.9,CN[C@@H]1C[C@H]2O[C@]([C@@H]1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O
1118,CHRM1,13,4.9,O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3
1119,CHRM1,13,4.1,OCCc1sc2=Nc3c(Cn2c1C)cnc(n3)C
1120,CHRM1,13,4.8,COC(=O)[C@@]1(O)C[C@]2(CC)CCCN3[C@@H]2c2n1c1ccccc1c2CC3
1121,CHRM1,13,9.079999924,CCN(CCOC(=O)C1(CCCCC1)C1CCCCC1)CC
1122,Chrm1,13,8.199999809,CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC
1123,CHRM1,13,8.599999904499999,Cc1ccc(c(c1)[C@@H](c1ccccc1)CCN(C(C)C)C(C)C)O
1124,CHRM1,13,8.800000191,CN(CCCCCCNCC(=O)n1c2ncccc2[nH]c(=O)c2c1cccc2)CCCCCCCCN(CCCCCCN(CC(=O)n1c2ncccc2[nH]c(=O)c2c1cccc2)CC(=O)n1c2ncccc2[nH]c(=O)c2c1cccc2)C
1125,CHRM1,13,9.600000381000001,O=C(C(c1cccs1)(c1cccs1)O)OC1C[C@@H]2[C@@H]3[C@H]([C@H](C1)[N+]2(C)C)O3
1126,CHRM1,13,,O=C1NC(C(=C(N1C)C)C(=O)OC1CCCC1)c1cc2OCOc2cc1[N+](=O)[O-]
1127,CHRM1,13,,CCOc1ccc(cc1)NCC(=O)N/N=C/c1c(O)ccc2c1cccc2
1128,CHRM1,13,7.5,CCCN(CC1CCCCN1CCNC(=O)n1c2ccccc2c(=O)[nH]c2c1nccc2)CCC
1129,CHRM1,13,,[11CH3]CCCSc1nsnc1C1=CCCN(C1)C
1130,CHRM1,13,7.9,O=C(n1c2ccccc2c(=O)[nH]c2c1nccc2)CN1CCN(CC1)C([3H])([3H])[3H]
1131,CHRM1,13,7.8,O=C(N1CCN(CC1)c1ccncc1)CCNS(=O)(=O)c1cccc2c1nsn2
1132,Chrm1,13,,[18F]Cc1ccc(cc1)[C@](c1ccccc1)(C(=O)O[C@H]1CN2CCC1CC2)O
1133,Chrm1,13,7.449999999999999,NC(=N)N1CCN(CC1)CC(=O)n1c2ccccc2c(=O)[nH]c2c1nccc2
1134,CHRM1,13,,CCCCCCOc1nsnc1C1=CCCN(C1)[11CH3]
1135,CHRM1,13,4.4000000955,OC(=O)c1c(=O)[nH]c2c(c1Cc1ccccc1)cccc2
1136,CHRM1,13,5.900000095,Brc1ccc(c(c1)Cn1cc(c2c1cccc2)S(=O)(=O)CC(=O)Nc1noc(c1)C)F
1137,CHRM1,13,6.2100000379999996,O[C@@H]1Cc2c([C@H]1NC(=O)c1ccc(cc1)c1ccccc1)cc(cc2)N=C(N(Cc1ccc(cc1)F)C)C
1138,Chrm1,13,5.6999998089999995,Nc1c2CCCCc2nc2c1cccc2
1139,CHRM1,13,9.319999695,OC(C1CC2CC1C=C2)(c1ccccc1)CCN1CCCCC1
1140,Chrm1,13,8.510000229,CCN(C(CN1c2ccccc2Sc2c1cccc2)C)CC
1141,CHRM1,13,8.869999886,OC(c1ccccc1)(C1CCCCC1)CCN1CCCCC1
1142,CHRM1,13,9.800000191,OC(C12CC[N+](CC1)(CC2)CCOCc1ccccc1)(c1ccccc1)c1ccccc1
1143,Chrm1,13,6.400000095,CC(C[N+](C)(C)C)OC(=O)C
1144,CHRM1,13,9.850000381000001,O=C(C(c1cccs1)(c1cccs1)O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2
1145,CHRM1,13,9.899999618999999,O=C(C(c1ccccc1)(C1CCCC1)O)OC1CC[N+](C1)(C)C
1146,CHRM1,13,7.1999998089999995,O=C(N1CCc2c([C@@H]1c1ccccc1)cccc2)O[C@H]1CN2CCC1CC2
1147,CHRM1,13,7.739999771,CN(CC/C=C/1c2ccccc2SCc2c1cccc2)C
1148,Chrm1,13,9.020000458,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c1ccccc1)c1ccccc1
1149,CHRM1,13,5.1999998089999995,Brc1ccc(cc1)CN1c2ccccc2C(=O)C1=O
1150,CHRM1,13,8.300000191,CCOC(=O)N1CCC(CC1)(C)N1CCC(CC1)N1C(=O)N[C@@H]2[C@@H]1CCCC2
1151,CHRM1,13,6.599999905,O[C@H]1CCCC[C@@H]1n1cnc2c(c1=O)cc(c1c2cccc1)Cc1ccc(nc1)c1cnn(c1)C
1152,CHRM1,13,8.650000095,CN1CCC(CC1)CC(=O)n1c2ccccc2c(=O)[nH]c2c1c(Cl)ccc2
1153,CHRM1,13,7.3499999045,CCN(CCCCC1CCN(CC1)CC(=O)n1c2ccccc2c(=O)[nH]c2c1nccc2)CC
1154,CHRM1,13,9.699999809,CN(C(=O)C(c1ccccc1)(c1ccccc1)O)C[C@@H]1[C@H]2[C@@H]1CNC2
1155,CHRM1,13,5.0,CN(C(=O)c1noc(c1)COc1cccc(c1)C(=O)C)[C@H](c1ccccn1)C
1156,Chrm1,13,9.399999618999999,CN1CCN(CC1)CC(=O)n1c2ccccc2[nH]c(=O)c2c1c(C)sc2
1157,CHRM1,13,10.5,O=C(Cc1ccc2c(c1)C(C)(C)C1=C3C=C4C(OC3CCN21)CC[N+]1=C4C(C)(C)c2c1ccc(c2)S([O-])([O-])[O-])NCCCCCCCCCCN1CCN(CC1)CC(=O)n1c2ccccc2[nH]c(=O)c2c1c(C)sc2
1158,CHRM1,13,9.300000191,O=C(c1ccc(c(c1)C(=O)[O-])c1c2ccc(c(c2oc2c1ccc(=[NH2+])c2S([O-])([O-])[O-])S([O-])([O-])[O-])N)NCCCCCCCCCCN1CCN(CC1)CC(=O)n1c2ccccc2[nH]c(=O)c2c1c(C)sc2
1159,CHRM1,13,7.0,O=C(CCc1ccc(n1B(F)F)/C=C/1\C=CC(=N1)c1cccs1)NCCCCCCN1CCN(CC1)CC(=O)n1c2ccccc2c(=O)[nH]c2c1nccc2
1160,CHRM1,13,7.21999979,O[C@H]1COCC[C@@H]1NC(=O)c1ncc(c(c1)Cc1ccc(cc1)c1cscn1)C
1161,CHRM1,13,5.309999943,CC1SCC2(O1)CN1CCC2CC1
